CUPS;Fecha;Hora;AE_kWh;AS_KWh;AE_AUTOCONS_kWh;REAL/ESTIMADO,
ES0031405462253006LB0F;04/01/2024;16;0,021;;;R
ES0031405462253006LB0F;04/01/2024;17;0,084;;;R
ES0031405462253006LB0F;04/01/2024;18;0,023;;;R
ES0031405462253006LB0F;04/01/2024;19;0,021;;;R
ES0031405462253006LB0F;04/01/2024;20;0,045;;;R
ES0031405462253006LB0F;04/01/2024;21;0,052;;;R
ES0031405462253006LB0F;04/01/2024;22;0,021;;;R
ES0031405462253006LB0F;04/01/2024;23;0,025;;;R
ES0031405462253006LB0F;04/01/2024;24;0,087;;;R
ES0031405462253006LB0F;05/01/2024;1;0,022;;;R
ES0031405462253006LB0F;05/01/2024;2;0,021;;;R
ES0031405462253006LB0F;05/01/2024;3;0,056;;;R
ES0031405462253006LB0F;05/01/2024;4;0,062;;;R
ES0031405462253006LB0F;05/01/2024;5;0,022;;;R
ES0031405462253006LB0F;05/01/2024;6;0,021;;;R
ES0031405462253006LB0F;05/01/2024;7;0,067;;;R
ES0031405462253006LB0F;05/01/2024;8;0,037;;;R
ES0031405462253006LB0F;05/01/2024;9;0,021;;;R
ES0031405462253006LB0F;05/01/2024;10;0,027;;;R
ES0031405462253006LB0F;05/01/2024;11;0,09;;;R
ES0031405462253006LB0F;05/01/2024;12;0,021;;;R
ES0031405462253006LB0F;05/01/2024;13;0,021;;;R
ES0031405462253006LB0F;05/01/2024;14;0,04;;;R
ES0031405462253006LB0F;05/01/2024;15;0,066;;;R
ES0031405462253006LB0F;05/01/2024;16;0,021;;;R
ES0031405462253006LB0F;05/01/2024;17;0,021;;;R
ES0031405462253006LB0F;05/01/2024;18;0,073;;;R
ES0031405462253006LB0F;05/01/2024;19;0,031;;;R
ES0031405462253006LB0F;05/01/2024;20;0,022;;;R
ES0031405462253006LB0F;05/01/2024;21;0,041;;;R
ES0031405462253006LB0F;05/01/2024;22;0,063;;;R
ES0031405462253006LB0F;05/01/2024;23;0,02;;;R
ES0031405462253006LB0F;05/01/2024;24;0,021;;;R
ES0031405462253006LB0F;06/01/2024;1;0,08;;;R
ES0031405462253006LB0F;06/01/2024;2;0,043;;;R
ES0031405462253006LB0F;06/01/2024;3;0,021;;;R
ES0031405462253006LB0F;06/01/2024;4;0,022;;;R
ES0031405462253006LB0F;06/01/2024;5;0,069;;;R
ES0031405462253006LB0F;06/01/2024;6;0,035;;;R
ES0031405462253006LB0F;06/01/2024;7;0,022;;;R
ES0031405462253006LB0F;06/01/2024;8;0,021;;;R
ES0031405462253006LB0F;06/01/2024;9;0,076;;;R
ES0031405462253006LB0F;06/01/2024;10;0,037;;;R
ES0031405462253006LB0F;06/01/2024;11;0,021;;;R
ES0031405462253006LB0F;06/01/2024;12;0,02;;;R
ES0031405462253006LB0F;06/01/2024;13;0,051;;;R
ES0031405462253006LB0F;06/01/2024;14;0,059;;;R
ES0031405462253006LB0F;06/01/2024;15;0,021;;;R
ES0031405462253006LB0F;06/01/2024;16;0,021;;;R
ES0031405462253006LB0F;06/01/2024;17;0,033;;;R
ES0031405462253006LB0F;06/01/2024;18;0,069;;;R
ES0031405462253006LB0F;06/01/2024;19;0,022;;;R
ES0031405462253006LB0F;06/01/2024;20;0,021;;;R
ES0031405462253006LB0F;06/01/2024;21;0,036;;;R
ES0031405462253006LB0F;06/01/2024;22;0,071;;;R
ES0031405462253006LB0F;06/01/2024;23;0,021;;;R
ES0031405462253006LB0F;06/01/2024;24;0,021;;;R
ES0031405462253006LB0F;07/01/2024;1;0,021;;;R
ES0031405462253006LB0F;07/01/2024;2;0,086;;;R
ES0031405462253006LB0F;07/01/2024;3;0,02;;;R
ES0031405462253006LB0F;07/01/2024;4;0,022;;;R
ES0031405462253006LB0F;07/01/2024;5;0,021;;;R
ES0031405462253006LB0F;07/01/2024;6;0,051;;;R
ES0031405462253006LB0F;07/01/2024;7;0,047;;;R
ES0031405462253006LB0F;07/01/2024;8;0,021;;;R
ES0031405462253006LB0F;07/01/2024;9;0,021;;;R
ES0031405462253006LB0F;07/01/2024;10;0,021;;;R
ES0031405462253006LB0F;07/01/2024;11;0,084;;;R
ES0031405462253006LB0F;07/01/2024;12;0,021;;;R
ES0031405462253006LB0F;07/01/2024;13;0,021;;;R
ES0031405462253006LB0F;07/01/2024;14;0,02;;;R
ES0031405462253006LB0F;07/01/2024;15;0,035;;;R
ES0031405462253006LB0F;07/01/2024;16;0,066;;;R
ES0031405462253006LB0F;07/01/2024;17;0,021;;;R
ES0031405462253006LB0F;07/01/2024;18;0,021;;;R
ES0031405462253006LB0F;07/01/2024;19;0,021;;;R
ES0031405462253006LB0F;07/01/2024;20;0,067;;;R
ES0031405462253006LB0F;07/01/2024;21;0,043;;;R
ES0031405462253006LB0F;07/01/2024;22;0,02;;;R
ES0031405462253006LB0F;07/01/2024;23;0,279;;;R
ES0031405462253006LB0F;07/01/2024;24;0,305;;;R
ES0031405462253006LB0F;08/01/2024;1;0,064;;;R
ES0031405462253006LB0F;08/01/2024;2;0,035;;;R
ES0031405462253006LB0F;08/01/2024;3;0,035;;;R
ES0031405462253006LB0F;08/01/2024;4;0,081;;;R
ES0031405462253006LB0F;08/01/2024;5;0,114;;;R
ES0031405462253006LB0F;08/01/2024;6;0,066;;;R
ES0031405462253006LB0F;08/01/2024;7;0,064;;;R
ES0031405462253006LB0F;08/01/2024;8;0,048;;;R
ES0031405462253006LB0F;08/01/2024;9;0,141;;;R
ES0031405462253006LB0F;08/01/2024;10;0,312;;;R
ES0031405462253006LB0F;08/01/2024;11;0,326;;;R
ES0031405462253006LB0F;08/01/2024;12;1,383;;;R
ES0031405462253006LB0F;08/01/2024;13;0,801;;;R
ES0031405462253006LB0F;08/01/2024;14;0,322;;;R
ES0031405462253006LB0F;08/01/2024;15;0,381;;;R
ES0031405462253006LB0F;08/01/2024;16;1,467;;;R
ES0031405462253006LB0F;08/01/2024;17;0,239;;;R
ES0031405462253006LB0F;08/01/2024;18;0,203;;;R
ES0031405462253006LB0F;08/01/2024;19;0,201;;;R
ES0031405462253006LB0F;08/01/2024;20;0,12;;;R
ES0031405462253006LB0F;08/01/2024;21;0,194;;;R
ES0031405462253006LB0F;08/01/2024;22;0,606;;;R
ES0031405462253006LB0F;08/01/2024;23;0,252;;;R
ES0031405462253006LB0F;08/01/2024;24;0,331;;;R
ES0031405462253006LB0F;09/01/2024;1;0,116;;;R
ES0031405462253006LB0F;09/01/2024;2;0,074;;;R
ES0031405462253006LB0F;09/01/2024;3;0,033;;;R
ES0031405462253006LB0F;09/01/2024;4;0,032;;;R
ES0031405462253006LB0F;09/01/2024;5;0,083;;;R
ES0031405462253006LB0F;09/01/2024;6;0,045;;;R
ES0031405462253006LB0F;09/01/2024;7;0,031;;;R
ES0031405462253006LB0F;09/01/2024;8;0,031;;;R
ES0031405462253006LB0F;09/01/2024;9;0,073;;;R
ES0031405462253006LB0F;09/01/2024;10;0,237;;;R
ES0031405462253006LB0F;09/01/2024;11;0,323;;;R
ES0031405462253006LB0F;09/01/2024;12;0,341;;;R
ES0031405462253006LB0F;09/01/2024;13;0,269;;;R
ES0031405462253006LB0F;09/01/2024;14;0,232;;;R
ES0031405462253006LB0F;09/01/2024;15;1,008;;;R
ES0031405462253006LB0F;09/01/2024;16;0,6;;;R
ES0031405462253006LB0F;09/01/2024;17;0,258;;;R
ES0031405462253006LB0F;09/01/2024;18;0,199;;;R
ES0031405462253006LB0F;09/01/2024;19;0,346;;;R
ES0031405462253006LB0F;09/01/2024;20;0,049;;;R
ES0031405462253006LB0F;09/01/2024;21;0,085;;;R
ES0031405462253006LB0F;09/01/2024;22;0,625;;;R
ES0031405462253006LB0F;09/01/2024;23;0,157;;;R
ES0031405462253006LB0F;09/01/2024;24;0,298;;;R
ES0031405462253006LB0F;10/01/2024;1;0,143;;;R
ES0031405462253006LB0F;10/01/2024;2;0,064;;;R
ES0031405462253006LB0F;10/01/2024;3;0,107;;;R
ES0031405462253006LB0F;10/01/2024;4;0,082;;;R
ES0031405462253006LB0F;10/01/2024;5;0,064;;;R
ES0031405462253006LB0F;10/01/2024;6;0,081;;;R
ES0031405462253006LB0F;10/01/2024;7;0,094;;;R
ES0031405462253006LB0F;10/01/2024;8;0,134;;;R
ES0031405462253006LB0F;10/01/2024;9;0,226;;;R
ES0031405462253006LB0F;10/01/2024;10;0,091;;;R
ES0031405462253006LB0F;10/01/2024;11;0,048;;;R
ES0031405462253006LB0F;10/01/2024;12;0,124;;;R
ES0031405462253006LB0F;10/01/2024;13;0,143;;;R
ES0031405462253006LB0F;10/01/2024;14;0,376;;;R
ES0031405462253006LB0F;10/01/2024;15;0,385;;;R
ES0031405462253006LB0F;10/01/2024;16;0,251;;;R
ES0031405462253006LB0F;10/01/2024;17;0,315;;;R
ES0031405462253006LB0F;10/01/2024;18;0,147;;;R
ES0031405462253006LB0F;10/01/2024;19;0,069;;;R
ES0031405462253006LB0F;10/01/2024;20;0,156;;;R
ES0031405462253006LB0F;10/01/2024;21;0,121;;;R
ES0031405462253006LB0F;10/01/2024;22;0,381;;;R
ES0031405462253006LB0F;10/01/2024;23;0,338;;;R
ES0031405462253006LB0F;10/01/2024;24;0,204;;;R
ES0031405462253006LB0F;11/01/2024;1;0,112;;;R
ES0031405462253006LB0F;11/01/2024;2;0,064;;;R
ES0031405462253006LB0F;11/01/2024;3;0,032;;;R
ES0031405462253006LB0F;11/01/2024;4;0,071;;;R
ES0031405462253006LB0F;11/01/2024;5;0,053;;;R
ES0031405462253006LB0F;11/01/2024;6;0,035;;;R
ES0031405462253006LB0F;11/01/2024;7;0,064;;;R
ES0031405462253006LB0F;11/01/2024;8;0,206;;;R
ES0031405462253006LB0F;11/01/2024;9;0,581;;;R
ES0031405462253006LB0F;11/01/2024;10;0,244;;;R
ES0031405462253006LB0F;11/01/2024;11;0,122;;;R
ES0031405462253006LB0F;11/01/2024;12;0,032;;;R
ES0031405462253006LB0F;11/01/2024;13;0,075;;;R
ES0031405462253006LB0F;11/01/2024;14;0,156;;;R
ES0031405462253006LB0F;11/01/2024;15;0,055;;;R
ES0031405462253006LB0F;11/01/2024;16;0,83;;;R
ES0031405462253006LB0F;11/01/2024;17;0,357;;;R
ES0031405462253006LB0F;11/01/2024;18;0,155;;;R
ES0031405462253006LB0F;11/01/2024;19;0,089;;;R
ES0031405462253006LB0F;11/01/2024;20;0,079;;;R
ES0031405462253006LB0F;11/01/2024;21;0,265;;;R
ES0031405462253006LB0F;11/01/2024;22;0,078;;;R
ES0031405462253006LB0F;11/01/2024;23;0,179;;;R
ES0031405462253006LB0F;11/01/2024;24;0,219;;;R
ES0031405462253006LB0F;12/01/2024;1;0,092;;;R
ES0031405462253006LB0F;12/01/2024;2;0,098;;;R
ES0031405462253006LB0F;12/01/2024;3;0,094;;;R
ES0031405462253006LB0F;12/01/2024;4;0,066;;;R
ES0031405462253006LB0F;12/01/2024;5;0,065;;;R
ES0031405462253006LB0F;12/01/2024;6;0,12;;;R
ES0031405462253006LB0F;12/01/2024;7;0,161;;;R
ES0031405462253006LB0F;12/01/2024;8;0,311;;;R
ES0031405462253006LB0F;12/01/2024;9;0,265;;;R
ES0031405462253006LB0F;12/01/2024;10;0,031;;;R
ES0031405462253006LB0F;12/01/2024;11;0,031;;;R
ES0031405462253006LB0F;12/01/2024;12;0,075;;;R
ES0031405462253006LB0F;12/01/2024;13;0,048;;;R
ES0031405462253006LB0F;12/01/2024;14;0,031;;;R
ES0031405462253006LB0F;12/01/2024;15;0,036;;;R
ES0031405462253006LB0F;12/01/2024;16;0,082;;;R
ES0031405462253006LB0F;12/01/2024;17;0,031;;;R
ES0031405462253006LB0F;12/01/2024;18;0,031;;;R
ES0031405462253006LB0F;12/01/2024;19;0,123;;;R
ES0031405462253006LB0F;12/01/2024;20;0,129;;;R
ES0031405462253006LB0F;12/01/2024;21;0,111;;;R
ES0031405462253006LB0F;12/01/2024;22;0,039;;;R
ES0031405462253006LB0F;12/01/2024;23;0,078;;;R
ES0031405462253006LB0F;12/01/2024;24;0,031;;;R
ES0031405462253006LB0F;13/01/2024;1;0,137;;;R
ES0031405462253006LB0F;13/01/2024;2;0,209;;;R
ES0031405462253006LB0F;13/01/2024;3;0,163;;;R
ES0031405462253006LB0F;13/01/2024;4;0,125;;;R
ES0031405462253006LB0F;13/01/2024;5;0,062;;;R
ES0031405462253006LB0F;13/01/2024;6;0,086;;;R
ES0031405462253006LB0F;13/01/2024;7;0,095;;;R
ES0031405462253006LB0F;13/01/2024;8;0,15;;;R
ES0031405462253006LB0F;13/01/2024;9;0,162;;;R
ES0031405462253006LB0F;13/01/2024;10;0,167;;;R
ES0031405462253006LB0F;13/01/2024;11;0,113;;;R
ES0031405462253006LB0F;13/01/2024;12;0,031;;;R
ES0031405462253006LB0F;13/01/2024;13;0,043;;;R
ES0031405462253006LB0F;13/01/2024;14;0,538;;;R
ES0031405462253006LB0F;13/01/2024;15;0,201;;;R
ES0031405462253006LB0F;13/01/2024;16;0,782;;;R
ES0031405462253006LB0F;13/01/2024;17;0,196;;;R
ES0031405462253006LB0F;13/01/2024;18;0,131;;;R
ES0031405462253006LB0F;13/01/2024;19;0,206;;;R
ES0031405462253006LB0F;13/01/2024;20;0,101;;;R
ES0031405462253006LB0F;13/01/2024;21;0,099;;;R
ES0031405462253006LB0F;13/01/2024;22;0,103;;;R
ES0031405462253006LB0F;13/01/2024;23;0,118;;;R
ES0031405462253006LB0F;13/01/2024;24;0,229;;;R
ES0031405462253006LB0F;14/01/2024;1;0,134;;;R
ES0031405462253006LB0F;14/01/2024;2;0,078;;;R
ES0031405462253006LB0F;14/01/2024;3;0,035;;;R
ES0031405462253006LB0F;14/01/2024;4;0,094;;;R
ES0031405462253006LB0F;14/01/2024;5;0,05;;;R
ES0031405462253006LB0F;14/01/2024;6;0,033;;;R
ES0031405462253006LB0F;14/01/2024;7;0,033;;;R
ES0031405462253006LB0F;14/01/2024;8;0,093;;;R
ES0031405462253006LB0F;14/01/2024;9;0,033;;;R
ES0031405462253006LB0F;14/01/2024;10;0,117;;;R
ES0031405462253006LB0F;14/01/2024;11;0,117;;;R
ES0031405462253006LB0F;14/01/2024;12;0,128;;;R
ES0031405462253006LB0F;14/01/2024;13;0,402;;;R
ES0031405462253006LB0F;14/01/2024;14;0,082;;;R
ES0031405462253006LB0F;14/01/2024;15;0,76;;;R
ES0031405462253006LB0F;14/01/2024;16;0,431;;;R
ES0031405462253006LB0F;14/01/2024;17;0,255;;;R
ES0031405462253006LB0F;14/01/2024;18;0,133;;;R
ES0031405462253006LB0F;14/01/2024;19;0,033;;;R
ES0031405462253006LB0F;14/01/2024;20;0,063;;;R
ES0031405462253006LB0F;14/01/2024;21;0,079;;;R
ES0031405462253006LB0F;14/01/2024;22;0,031;;;R
ES0031405462253006LB0F;14/01/2024;23;0,224;;;R
ES0031405462253006LB0F;14/01/2024;24;0,211;;;R
ES0031405462253006LB0F;15/01/2024;1;0,049;;;R
ES0031405462253006LB0F;15/01/2024;2;0,053;;;R
ES0031405462253006LB0F;15/01/2024;3;0,073;;;R
ES0031405462253006LB0F;15/01/2024;4;0,035;;;R
ES0031405462253006LB0F;15/01/2024;5;0,05;;;R
ES0031405462253006LB0F;15/01/2024;6;0,108;;;R
ES0031405462253006LB0F;15/01/2024;7;0,033;;;R
ES0031405462253006LB0F;15/01/2024;8;0,031;;;R
ES0031405462253006LB0F;15/01/2024;9;0,151;;;R
ES0031405462253006LB0F;15/01/2024;10;0,391;;;R
ES0031405462253006LB0F;15/01/2024;11;0,554;;;R
ES0031405462253006LB0F;15/01/2024;12;0,295;;;R
ES0031405462253006LB0F;15/01/2024;13;0,21;;;R
ES0031405462253006LB0F;15/01/2024;14;0,186;;;R
ES0031405462253006LB0F;15/01/2024;15;0,989;;;R
ES0031405462253006LB0F;15/01/2024;16;0,755;;;R
ES0031405462253006LB0F;15/01/2024;17;0,13;;;R
ES0031405462253006LB0F;15/01/2024;18;0,221;;;R
ES0031405462253006LB0F;15/01/2024;19;0,164;;;R
ES0031405462253006LB0F;15/01/2024;20;0,096;;;R
ES0031405462253006LB0F;15/01/2024;21;0,378;;;R
ES0031405462253006LB0F;15/01/2024;22;0,58;;;R
ES0031405462253006LB0F;15/01/2024;23;0,224;;;R
ES0031405462253006LB0F;15/01/2024;24;0,263;;;R
ES0031405462253006LB0F;16/01/2024;1;0,093;;;R
ES0031405462253006LB0F;16/01/2024;2;0,035;;;R
ES0031405462253006LB0F;16/01/2024;3;0,088;;;R
ES0031405462253006LB0F;16/01/2024;4;0,031;;;R
ES0031405462253006LB0F;16/01/2024;5;0,052;;;R
ES0031405462253006LB0F;16/01/2024;6;0,101;;;R
ES0031405462253006LB0F;16/01/2024;7;0,035;;;R
ES0031405462253006LB0F;16/01/2024;8;0,041;;;R
ES0031405462253006LB0F;16/01/2024;9;0,124;;;R
ES0031405462253006LB0F;16/01/2024;10;0,236;;;R
ES0031405462253006LB0F;16/01/2024;11;0,404;;;R
ES0031405462253006LB0F;16/01/2024;12;0,163;;;R
ES0031405462253006LB0F;16/01/2024;13;0,13;;;R
ES0031405462253006LB0F;16/01/2024;14;0,129;;;R
ES0031405462253006LB0F;16/01/2024;15;0,786;;;R
ES0031405462253006LB0F;16/01/2024;16;0,234;;;R
ES0031405462253006LB0F;16/01/2024;17;0,219;;;R
ES0031405462253006LB0F;16/01/2024;18;0,262;;;R
ES0031405462253006LB0F;16/01/2024;19;0,132;;;R
ES0031405462253006LB0F;16/01/2024;20;0,133;;;R
ES0031405462253006LB0F;16/01/2024;21;0,623;;;R
ES0031405462253006LB0F;16/01/2024;22;0,269;;;R
ES0031405462253006LB0F;16/01/2024;23;0,289;;;R
ES0031405462253006LB0F;16/01/2024;24;0,201;;;R
ES0031405462253006LB0F;17/01/2024;1;0,204;;;R
ES0031405462253006LB0F;17/01/2024;2;0,061;;;R
ES0031405462253006LB0F;17/01/2024;3;0,04;;;R
ES0031405462253006LB0F;17/01/2024;4;0,099;;;R
ES0031405462253006LB0F;17/01/2024;5;0,034;;;R
ES0031405462253006LB0F;17/01/2024;6;0,039;;;R
ES0031405462253006LB0F;17/01/2024;7;0,097;;;R
ES0031405462253006LB0F;17/01/2024;8;0,217;;;R
ES0031405462253006LB0F;17/01/2024;9;0,172;;;R
ES0031405462253006LB0F;17/01/2024;10;0,092;;;R
ES0031405462253006LB0F;17/01/2024;11;0,031;;;R
ES0031405462253006LB0F;17/01/2024;12;0,274;;;R
ES0031405462253006LB0F;17/01/2024;13;0,132;;;R
ES0031405462253006LB0F;17/01/2024;14;0,131;;;R
ES0031405462253006LB0F;17/01/2024;15;0,459;;;R
ES0031405462253006LB0F;17/01/2024;16;0,584;;;R
ES0031405462253006LB0F;17/01/2024;17;0,123;;;R
ES0031405462253006LB0F;17/01/2024;18;0,168;;;R
ES0031405462253006LB0F;17/01/2024;19;0,041;;;R
ES0031405462253006LB0F;17/01/2024;20;0,037;;;R
ES0031405462253006LB0F;17/01/2024;21;0,095;;;R
ES0031405462253006LB0F;17/01/2024;22;0,031;;;R
ES0031405462253006LB0F;17/01/2024;23;0,116;;;R
ES0031405462253006LB0F;17/01/2024;24;0,196;;;R
ES0031405462253006LB0F;18/01/2024;1;0,105;;;R
ES0031405462253006LB0F;18/01/2024;2;0,078;;;R
ES0031405462253006LB0F;18/01/2024;3;0,067;;;R
ES0031405462253006LB0F;18/01/2024;4;0,035;;;R
ES0031405462253006LB0F;18/01/2024;5;0,092;;;R
ES0031405462253006LB0F;18/01/2024;6;0,06;;;R
ES0031405462253006LB0F;18/01/2024;7;0,033;;;R
ES0031405462253006LB0F;18/01/2024;8;0,175;;;R
ES0031405462253006LB0F;18/01/2024;9;0,233;;;R
ES0031405462253006LB0F;18/01/2024;10;0,16;;;R
ES0031405462253006LB0F;18/01/2024;11;0,131;;;R
ES0031405462253006LB0F;18/01/2024;12;0,041;;;R
ES0031405462253006LB0F;18/01/2024;13;0,063;;;R
ES0031405462253006LB0F;18/01/2024;14;0,216;;;R
ES0031405462253006LB0F;18/01/2024;15;0,04;;;R
ES0031405462253006LB0F;18/01/2024;16;0,131;;;R
ES0031405462253006LB0F;18/01/2024;17;0,188;;;R
ES0031405462253006LB0F;18/01/2024;18;0,091;;;R
ES0031405462253006LB0F;18/01/2024;19;0,221;;;R
ES0031405462253006LB0F;18/01/2024;20;0,044;;;R
ES0031405462253006LB0F;18/01/2024;21;0,07;;;R
ES0031405462253006LB0F;18/01/2024;22;0,06;;;R
ES0031405462253006LB0F;18/01/2024;23;0,426;;;R
ES0031405462253006LB0F;18/01/2024;24;0,179;;;R
ES0031405462253006LB0F;19/01/2024;1;0,101;;;R
ES0031405462253006LB0F;19/01/2024;2;0,049;;;R
ES0031405462253006LB0F;19/01/2024;3;0,083;;;R
ES0031405462253006LB0F;19/01/2024;4;0,031;;;R
ES0031405462253006LB0F;19/01/2024;5;0,06;;;R
ES0031405462253006LB0F;19/01/2024;6;0,09;;;R
ES0031405462253006LB0F;19/01/2024;7;0,032;;;R
ES0031405462253006LB0F;19/01/2024;8;0,131;;;R
ES0031405462253006LB0F;19/01/2024;9;0,151;;;R
ES0031405462253006LB0F;19/01/2024;10;0,18;;;R
ES0031405462253006LB0F;19/01/2024;11;0,117;;;R
ES0031405462253006LB0F;19/01/2024;12;0,463;;;R
ES0031405462253006LB0F;19/01/2024;13;0,289;;;R
ES0031405462253006LB0F;19/01/2024;14;0,245;;;R
ES0031405462253006LB0F;19/01/2024;15;0,057;;;R
ES0031405462253006LB0F;19/01/2024;16;0,031;;;R
ES0031405462253006LB0F;19/01/2024;17;0,069;;;R
ES0031405462253006LB0F;19/01/2024;18;0,073;;;R
ES0031405462253006LB0F;19/01/2024;19;0,153;;;R
ES0031405462253006LB0F;19/01/2024;20;0,198;;;R
ES0031405462253006LB0F;19/01/2024;21;0,071;;;R
ES0031405462253006LB0F;19/01/2024;22;0,034;;;R
ES0031405462253006LB0F;19/01/2024;23;0,06;;;R
ES0031405462253006LB0F;19/01/2024;24;0,082;;;R
ES0031405462253006LB0F;20/01/2024;1;0,051;;;R
ES0031405462253006LB0F;20/01/2024;2;0,198;;;R
ES0031405462253006LB0F;20/01/2024;3;0,131;;;R
ES0031405462253006LB0F;20/01/2024;4;0,079;;;R
ES0031405462253006LB0F;20/01/2024;5;0,065;;;R
ES0031405462253006LB0F;20/01/2024;6;0,093;;;R
ES0031405462253006LB0F;20/01/2024;7;0,114;;;R
ES0031405462253006LB0F;20/01/2024;8;0,234;;;R
ES0031405462253006LB0F;20/01/2024;9;0,139;;;R
ES0031405462253006LB0F;20/01/2024;10;0,128;;;R
ES0031405462253006LB0F;20/01/2024;11;0,192;;;R
ES0031405462253006LB0F;20/01/2024;12;0,054;;;R
ES0031405462253006LB0F;20/01/2024;13;0,074;;;R
ES0031405462253006LB0F;20/01/2024;14;0,053;;;R
ES0031405462253006LB0F;20/01/2024;15;0,525;;;R
ES0031405462253006LB0F;20/01/2024;16;0,129;;;R
ES0031405462253006LB0F;20/01/2024;17;0,079;;;R
ES0031405462253006LB0F;20/01/2024;18;0,041;;;R
ES0031405462253006LB0F;20/01/2024;19;0,089;;;R
ES0031405462253006LB0F;20/01/2024;20;0,031;;;R
ES0031405462253006LB0F;20/01/2024;21;0,031;;;R
ES0031405462253006LB0F;20/01/2024;22;0,158;;;R
ES0031405462253006LB0F;20/01/2024;23;0,73;;;R
ES0031405462253006LB0F;20/01/2024;24;0,193;;;R
ES0031405462253006LB0F;21/01/2024;1;0,203;;;R
ES0031405462253006LB0F;21/01/2024;2;0,249;;;R
ES0031405462253006LB0F;21/01/2024;3;0,15;;;R
ES0031405462253006LB0F;21/01/2024;4;0,032;;;R
ES0031405462253006LB0F;21/01/2024;5;0,095;;;R
ES0031405462253006LB0F;21/01/2024;6;0,04;;;R
ES0031405462253006LB0F;21/01/2024;7;0,033;;;R
ES0031405462253006LB0F;21/01/2024;8;0,076;;;R
ES0031405462253006LB0F;21/01/2024;9;0,085;;;R
ES0031405462253006LB0F;21/01/2024;10;0,031;;;R
ES0031405462253006LB0F;21/01/2024;11;0,031;;;R
ES0031405462253006LB0F;21/01/2024;12;0,452;;;R
ES0031405462253006LB0F;21/01/2024;13;0,148;;;R
ES0031405462253006LB0F;21/01/2024;14;0,202;;;R
ES0031405462253006LB0F;21/01/2024;15;0,133;;;R
ES0031405462253006LB0F;21/01/2024;16;0,107;;;R
ES0031405462253006LB0F;21/01/2024;17;0,032;;;R
ES0031405462253006LB0F;21/01/2024;18;0,046;;;R
ES0031405462253006LB0F;21/01/2024;19;0,137;;;R
ES0031405462253006LB0F;21/01/2024;20;0,315;;;R
ES0031405462253006LB0F;21/01/2024;21;0,234;;;R
ES0031405462253006LB0F;21/01/2024;22;0,26;;;R
ES0031405462253006LB0F;21/01/2024;23;0,235;;;R
ES0031405462253006LB0F;21/01/2024;24;0,12;;;R
ES0031405462253006LB0F;22/01/2024;1;0,167;;;R
ES0031405462253006LB0F;22/01/2024;2;0,095;;;R
ES0031405462253006LB0F;22/01/2024;3;0,063;;;R
ES0031405462253006LB0F;22/01/2024;4;0,072;;;R
ES0031405462253006LB0F;22/01/2024;5;0,122;;;R
ES0031405462253006LB0F;22/01/2024;6;0,062;;;R
ES0031405462253006LB0F;22/01/2024;7;0,062;;;R
ES0031405462253006LB0F;22/01/2024;8;0,104;;;R
ES0031405462253006LB0F;22/01/2024;9;0,089;;;R
ES0031405462253006LB0F;22/01/2024;10;0,256;;;R
ES0031405462253006LB0F;22/01/2024;11;0,358;;;R
ES0031405462253006LB0F;22/01/2024;12;0,283;;;R
ES0031405462253006LB0F;22/01/2024;13;0,25;;;R
ES0031405462253006LB0F;22/01/2024;14;0,404;;;R
ES0031405462253006LB0F;22/01/2024;15;0,96;;;R
ES0031405462253006LB0F;22/01/2024;16;0,912;;;R
ES0031405462253006LB0F;22/01/2024;17;0,194;;;R
ES0031405462253006LB0F;22/01/2024;18;0,156;;;R
ES0031405462253006LB0F;22/01/2024;19;0,216;;;R
ES0031405462253006LB0F;22/01/2024;20;0,061;;;R
ES0031405462253006LB0F;22/01/2024;21;0,157;;;R
ES0031405462253006LB0F;22/01/2024;22;1,416;;;R
ES0031405462253006LB0F;22/01/2024;23;0,082;;;R
ES0031405462253006LB0F;22/01/2024;24;0,169;;;R
ES0031405462253006LB0F;23/01/2024;1;0,128;;;R
ES0031405462253006LB0F;23/01/2024;2;0,073;;;R
ES0031405462253006LB0F;23/01/2024;3;0,032;;;R
ES0031405462253006LB0F;23/01/2024;4;0,061;;;R
ES0031405462253006LB0F;23/01/2024;5;0,073;;;R
ES0031405462253006LB0F;23/01/2024;6;0,036;;;R
ES0031405462253006LB0F;23/01/2024;7;0,033;;;R
ES0031405462253006LB0F;23/01/2024;8;0,098;;;R
ES0031405462253006LB0F;23/01/2024;9;0,077;;;R
ES0031405462253006LB0F;23/01/2024;10;0,318;;;R
ES0031405462253006LB0F;23/01/2024;11;0,189;;;R
ES0031405462253006LB0F;23/01/2024;12;0,261;;;R
ES0031405462253006LB0F;23/01/2024;13;0,163;;;R
ES0031405462253006LB0F;23/01/2024;14;0,195;;;R
ES0031405462253006LB0F;23/01/2024;15;1,81;;;R
ES0031405462253006LB0F;23/01/2024;16;0,314;;;R
ES0031405462253006LB0F;23/01/2024;17;0,112;;;R
ES0031405462253006LB0F;23/01/2024;18;0,145;;;R
ES0031405462253006LB0F;23/01/2024;19;0,213;;;R
ES0031405462253006LB0F;23/01/2024;20;0,052;;;R
ES0031405462253006LB0F;23/01/2024;21;0,068;;;R
ES0031405462253006LB0F;23/01/2024;22;0,326;;;R
ES0031405462253006LB0F;23/01/2024;23;0,195;;;R
